q_id_2021,q_text_2021,q_type_2021,q_id_2019,q_text_2019,q_type_2019,jaccardDist
4.6a-7-9,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-transportation > rail",Question-Column-Row,4.6a-7-9,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-transportation > rail",Question-Column-Row,0
4.6a-7-9,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-transportation > rail",Question-Column-Row,4.6a-7-13,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-please explain any excluded sources, identify any emissions covered under an ets and provide any other comments-total transport",Question-Column-Row,0
4.6b-2-1,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-stationary energy: energy use – scope 1 (i.x.1)",Question-Column-Row,4.6b-2-1,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-stationary energy: energy use – scope 1 (i.x.1)",Question-Column-Row,0
4.6b-2-15,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-total scope 3 emissions",Question-Column-Row,4.6b-2-15,"please provide a summary of emissions by sector and scope as defined in the global protocol for community greenhouse gas emissions inventories (gpc) in the table below.-where data is not available, please explain why-total scope 3 emissions",Question-Column-Row,0
4.6d-2,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by ipcc sector in the table below.-sector",Question-Column,4.6d-2,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by ipcc sector in the table below.-sector",Question-Column,0
4.6e-3,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by the us community protocol sources.-scope",Question-Column,4.6e-3,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by the us community protocol sources.-scope",Question-Column,0
5.0c-10,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-percentage reduction target in emissions intensity",Question-Column,5.0c-9,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-percentage reduction target in emissions intensity",Question-Column,0
5.0c-3,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-boundary of target relative to city boundary (reported in 0.1)",Question-Column,5.0c-3,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-boundary of target relative to city boundary (reported in 0.1)",Question-Column,0
5.0c-4,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-explanation of boundary choice where the assessment boundary differs from the city boundary",Question-Column,5.0c-2,"please provide details of your total city-wide base year intensity target. an intensity target is usually measured per capita or per unit gdp. if you have an absolute emissions reduction target, please select “base year emissions (absolute) target” in question 5.0.-where sources differ from the inventory, identify and explain these additions / exclusion",Question-Column,0.1578947368421053
5.0d-2,"please provide details of your total city-wide baseline scenario target(s), including projected business as usual emissions.-where sources differ from the inventory, identify and explain these additions / exclusions",Question-Column,5.0d-2,"please provide details of your total city-wide baseline scenario target, including projected business as usual emissions.-where sources differ from the inventory, identify and explain these additions / exclusions",Question-Column,0
5.0d-8,"please provide details of your total city-wide baseline scenario target(s), including projected business as usual emissions.-target year",Question-Column,5.0d-7,"please provide details of your total city-wide baseline scenario target, including projected business as usual emissions.-target year",Question-Column,0
5.0d-9,"please provide details of your total city-wide baseline scenario target(s), including projected business as usual emissions.-estimated business as usual absolute emissions in target year (metric tonnes co2e)",Question-Column,5.0d-8,"please provide details of your total city-wide baseline scenario target, including projected business as usual emissions.-estimated business as usual absolute emissions in target year (metric tonnes co2e)",Question-Column,0
5.4-5,describe the anticipated outcomes of the most impactful mitigation actions your city is currently undertaking; the total cost of the action and how much is being funded by the local government.-start year of action,Question-Column,5.4-2,describe the anticipated outcomes of the most impactful mitigation actions your city is currently undertaking; the total cost of the action and how much is being funded by the local government.-action title,Question-Column,0.08333333333333337
5.4-5,describe the anticipated outcomes of the most impactful mitigation actions your city is currently undertaking; the total cost of the action and how much is being funded by the local government.-start year of action,Question-Column,5.4-1,describe the anticipated outcomes of the most impactful mitigation actions your city is currently undertaking; the total cost of the action and how much is being funded by the local government.-mitigation action,Question-Column,0.08333333333333337
6.5-7,"list any mitigation, adaptation, water related or resilience projects you have planned within your city for which you hope to attract financing and provide details on the estimated costs and status of the project. if your city does not have any relevant projects, please select 'no relevant projects' under 'project area'.-project description and attach project proposal",Question-Column,6.2-5,"list any emission reduction, adaptation, water related or resilience projects you have planned within your city for which you hope to attract financing and provide details on the estimated costs and status of the project. if your city does not have any relevant projects, please select no relevant projects under project area.-project description",Question-Column,0.10999999999999999
7.6-3-1,"please provide total (scope 1 + scope 2) ghg emissions for your local government operations, in metric tonnes co2e.-total scope 2 emissions (metric tonnes co2e)-local government emissions breakdown",Question-Column-Row,7.6-2-1,"please provide total (scope 1 + scope 2) ghg emissions for your local government operations, in metric tonnes co2e. scopes are a common categorization method.-total scope 1 emissions (metric tonnes co2e)-local government emissions breakdown",Question-Column-Row,0.13580246913580252
7.6-3-1,"please provide total (scope 1 + scope 2) ghg emissions for your local government operations, in metric tonnes co2e.-total scope 2 emissions (metric tonnes co2e)-local government emissions breakdown",Question-Column-Row,7.6-1-1,"please provide total (scope 1 + scope 2) ghg emissions for your local government operations, in metric tonnes co2e. scopes are a common categorization method.-total scope 1 + scope 2 emissions (metric tonnes co2e)-local government emissions breakdown",Question-Column-Row,0.13580246913580252
7.6-3-1,"please provide total (scope 1 + scope 2) ghg emissions for your local government operations, in metric tonnes co2e.-total scope 2 emissions (metric tonnes co2e)-local government emissions breakdown",Question-Column-Row,7.6-3-1,"please provide total (scope 1 + scope 2) ghg emissions for your local government operations, in metric tonnes co2e. scopes are a common categorization method.-total scope 2 emissions (metric tonnes co2e)-local government emissions breakdown",Question-Column-Row,0.13580246913580252
7.7a-2,please complete the table reporting your local government scope 3 emissions.-emissions (metric tonnes co2e),Question-Column,7.6-1-1,"please provide total (scope 1 + scope 2) ghg emissions for your local government operations, in metric tonnes co2e. scopes are a common categorization method.-total scope 1 + scope 2 emissions (metric tonnes co2e)-local government emissions breakdown",Question-Column-Row,0.4893617021276596
7.7a-2,please complete the table reporting your local government scope 3 emissions.-emissions (metric tonnes co2e),Question-Column,7.6-2-1,"please provide total (scope 1 + scope 2) ghg emissions for your local government operations, in metric tonnes co2e. scopes are a common categorization method.-total scope 1 emissions (metric tonnes co2e)-local government emissions breakdown",Question-Column-Row,0.4893617021276596
7.7a-2,please complete the table reporting your local government scope 3 emissions.-emissions (metric tonnes co2e),Question-Column,7.6-3-1,"please provide total (scope 1 + scope 2) ghg emissions for your local government operations, in metric tonnes co2e. scopes are a common categorization method.-total scope 2 emissions (metric tonnes co2e)-local government emissions breakdown",Question-Column-Row,0.4893617021276596
8.1a-6-1,please indicate the source mix of thermal energy (heating and cooling) consumed in your city.-solar (thermal)-thermal energy consumption,Question-Column-Row,8.2-9-1,please indicate the energy mix of electricity consumed in your city.-solar-percent,Question-Column-Row,0.3709677419354839
8.1a-8-1,please indicate the source mix of thermal energy (heating and cooling) consumed in your city.-other sources-thermal energy consumption,Question-Column-Row,8.2-10-1,please indicate the energy mix of electricity consumed in your city.-other sources-percent,Question-Column-Row,0.328125
8.2-1-3,"for each type of renewable energy within the city boundary, please report the installed capacity (mw) and annual generation (mwh).-installed capacity (mw)-hydro power",Question-Column-Row,8.5-2-5,how much (in mw capacity) renewable energy is installed within the city boundary in the following categories?-please describe the scale of the energy source-wind,Question-Column-Row,0.49
8.2-3-6,"for each type of renewable energy within the city boundary, please report the installed capacity (mw) and annual generation (mwh).-year data applies to-geothermal",Question-Column-Row,8.5-2-3,how much (in mw capacity) renewable energy is installed within the city boundary in the following categories?-please describe the scale of the energy source-solar thermal,Question-Column-Row,0.4954128440366973
9.1-1-2,"does your city have emissions reduction targets (government operations, city wide targets) or energy efficiency targets for the following building types?-emissions reduction target-municipal",Question-Column-Row,9.1-1-2,does your city have emissions reduction targets or energy efficiency targets for the following building types?-emissions reduction target-municipal,Question-Column-Row,0.18309859154929575
9.1-1-2,"does your city have emissions reduction targets (government operations, city wide targets) or energy efficiency targets for the following building types?-emissions reduction target-municipal",Question-Column-Row,9.1-2-2,does your city have emissions reduction targets or energy efficiency targets for the following building types?-energy efficiency target-municipal,Question-Column-Row,0.18309859154929575
9.1-4-2,"does your city have emissions reduction targets (government operations, city wide targets) or energy efficiency targets for the following building types?-please provide more details and/or link to more information about the energy efficiency target.-municipal",Question-Column-Row,9.1-1-2,does your city have emissions reduction targets or energy efficiency targets for the following building types?-emissions reduction target-municipal,Question-Column-Row,0.40625
9.1-4-2,"does your city have emissions reduction targets (government operations, city wide targets) or energy efficiency targets for the following building types?-please provide more details and/or link to more information about the energy efficiency target.-municipal",Question-Column-Row,9.1-2-2,does your city have emissions reduction targets or energy efficiency targets for the following building types?-energy efficiency target-municipal,Question-Column-Row,0.40625
0.5-3-1,"please provide details of your city’s current population. report the population in the year of your reported inventory, if possible.-projected population-please complete",Question-Column-Row,0.5-3-1,"please provide details of your city’s current population. report the population in the year of your reported inventory, if possible.-projected population-please complete",Question-Column-Row,0
1.4-2,please list the stakeholder engagement activities for each relevant stakeholder group.-role in the gcc program,Question-Column,1.5-2,please list the stakeholder engagement activities for each relevant stakeholder group-role in the gcc program,Question-Column,0
10.0-0,do you have mode share information available to report for the following transport types?-none,Question-Column,10.0-0,do you have mode share information available to report for the following transport types? select all that apply.-none,Question-Column,0.2142857142857143
10.11-10-5,please provide city-wide average air pollution metrics from the monitoring sites within your city for the most recent three years.-completeness of data (%)-no2 (1 year (annual) mean),Question-Column-Row,10.15-5-3,please provide the daily and annual average concentrations average breakdown of the following air pollutants gases within your city wide:-% completeness of data (e.g. % of days with monitoring)-carbon monoxide (co)*,Question-Column-Row,0.42500000000000004
10.11-10-6,please provide city-wide average air pollution metrics from the monitoring sites within your city for the most recent three years.-completeness of data (%)-o3 (daily maximum 8 hour mean),Question-Column-Row,10.15-5-6,please provide the daily and annual average concentrations average breakdown of the following air pollutants gases within your city wide:-% completeness of data (e.g. % of days with monitoring)-ozone (o3),Question-Column-Row,0.4803149606299213
10.11-6-3,"please provide city-wide average air pollution metrics from the monitoring sites within your city for the most recent three years.-frequency of measurements (e.g. hourly, daily)-pm10 (1 year (annual) mean)",Question-Column-Row,10.15-5-2,please provide the daily and annual average concentrations average breakdown of the following air pollutants gases within your city wide:-% completeness of data (e.g. % of days with monitoring)-particulate matter pm10*,Question-Column-Row,0.4696969696969697
10.11-6-5,"please provide city-wide average air pollution metrics from the monitoring sites within your city for the most recent three years.-frequency of measurements (e.g. hourly, daily)-no2 (1 year (annual) mean)",Question-Column-Row,10.15-5-3,please provide the daily and annual average concentrations average breakdown of the following air pollutants gases within your city wide:-% completeness of data (e.g. % of days with monitoring)-carbon monoxide (co)*,Question-Column-Row,0.49230769230769234
10.3-2-5,please provide the total fleet size and number of vehicle types for the following modes of transport.-number of buses-hydrogen,Question-Column-Row,10.5-2-5,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of buses-hydrogen,Question-Column-Row,0
10.3-4-2,please provide the total fleet size and number of vehicle types for the following modes of transport.-number of freight vehicles-electric,Question-Column-Row,10.5-4-2,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of freight vehicles-electric,Question-Column-Row,0
10.3-6-5,"please provide the total fleet size and number of vehicle types for the following modes of transport.-transport network companies (e.g. uber, lyft) fleet size-hydrogen",Question-Column-Row,10.5-6-5,"please provide the total fleet size and number of vehicle types for the following modes of transport:-transport network companies (e.g. uber, lyft) fleet size-hydrogen",Question-Column-Row,0
10.3-7-3,"please provide the total fleet size and number of vehicle types for the following modes of transport.-customer-drive carshares (e.g. car2go, drivenow) fleet size-hybrid",Question-Column-Row,10.5-7-3,"please provide the total fleet size and number of vehicle types for the following modes of transport:-customer-drive carshares (e.g. car2go, drivenow) fleet size-hybrid",Question-Column-Row,0
10.5-0,"does your city have a low or zero-emission zone or restrictions on high polluting vehicles that cover a significant part of the city? (i.e. that disincentivises fossil fuel vehicles through a charge, a ban or access restriction)-none",Question-Column,10.7-0,do you have a low or zero-emission zone in your city? (i.e. an area that disincentivises fossil fuel vehicles)-none,Question-Column,0.4591836734693877
10.6-2-1,"do you have a loading / unloading restricted zone for logistics? if yes, please provide more detail about the restricted zone.-size and stipulations in terms of access restriction by weight, by engine type, by height, etc.-please complete",Question-Column-Row,10.8-2-1,"do you have a loading / unloading restricted zone for logistics? if yes, please provide more detail about the restricted zone.-size and stipulations in terms of access restriction by weight, by engine type, by height, etc.-please complete",Question-Column-Row,0
10.7-1-4,how many public access ev charging points do you have in your city and/or metropolitan area for the following types.-number of charging points-all types,Question-Column-Row,10.9-1-4,how many public access ev charging points do you have in your city for the following types:-number of charging points-all types,Question-Column-Row,0.2142857142857143
10.7-3-1,how many public access ev charging points do you have in your city and/or metropolitan area for the following types.-comment-rapid 43 kw and above,Question-Column-Row,10.9-1-1,how many public access ev charging points do you have in your city for the following types:-number of charging points-rapid 43 kw and above,Question-Column-Row,0.313953488372093
12.3-2-1,"does your city have any policies relating to food consumption within your city? if so, please describe the expected outcome of the policy.-please describe the expected outcome of the policy-please complete",Question-Column-Row,12.4-2-1,"does your city have any policies relating to food consumption within your city? if so, please describe the expected outcome of the policy.-please describe the expected outcome of the policy-please complete",Question-Column-Row,0
13.3-1-1,what is the amount of your city’s total solid waste collected for each of the following sectors (tonnes/year)?-amount of solid waste generated (tonnes/year)-total,Question-Column-Row,13.3-1-1,what is the amount of your city’s total solid waste collected for each of the following sectors (tonnes/year)?-amount of solid waste generated (tonnes/person/year)-total,Question-Column-Row,0.06557377049180324
13.4-1-2,what is the amount of solid waste being treated (tonnes/year) through the methods listed.-tonnes/year-recycling,Question-Column-Row,13.4-1-2,what is the amount of solid waste being treated (tonnes/year) via:-tonnes/year-recycling,Question-Column-Row,0.2857142857142857
14.2a-3,please identify the risks to your city’s water security as well as the timescale and level of risk.-estimated magnitude of potential impact,Question-Column,14.3a-3,please identify the risks to your city’s water supply as well as the timescale and level of risk.-estimated magnitude,Question-Column,0.22535211267605637
2.0a-2-1,please select the primary process or methodology used to undertake the risk and vulnerability assessment of your city.-description-risk assessment methodology,Question-Column-Row,2.0a-2-1,please select the primary process or methodology used to undertake the risk and vulnerability assessment of your city.-description-risk assessment methodology,Question-Column-Row,0
2.0b-3,"please attach and provide details on your climate change risk and vulnerability assessment. please provide details on the boundary of your assessment, and where this differs from your city’s boundary, please provide an explanation.-year of publication or approval from local government",Question-Column,2.0b-2,"please attach and provide details on your climate change risk and vulnerability assessment. please provide details on the boundary of your assessment, and where this differs from your city’s boundary, please provide an explanation.-year of adoption from local government",Question-Column,0.12371134020618557
2.0b-7,"please attach and provide details on your climate change risk and vulnerability assessment. please provide details on the boundary of your assessment, and where this differs from your city’s boundary, please provide an explanation.-does the assessment identify vulnerable populations?",Question-Column,2.0b-8,"please attach and provide details on your climate change risk and vulnerability assessment. please provide details on the boundary of your assessment, and where this differs from your city’s boundary, please provide an explanation.-does the assessment identify vulnerable populations?",Question-Column,0
3.0-10,"please describe the main actions you are taking to reduce the risk to, and vulnerability of, your city’s infrastructure, services, citizens, and businesses from climate change as identified in the climate hazards section.-majority funding source",Question-Column,3.0-10,"please describe the main actions you are taking to reduce the risk to, and vulnerability of, your city’s infrastructure, services, citizens, and businesses from climate change as identified in the climate hazards section.-primary fund source",Question-Column,0.05660377358490565
3.0-12,"please describe the main actions you are taking to reduce the risk to, and vulnerability of, your city’s infrastructure, services, citizens, and businesses from climate change as identified in the climate hazards section.-total cost provided by the local government (currency)",Question-Column,3.0-9,"please describe the main actions you are taking to reduce the risk to, and vulnerability of, your city’s infrastructure, services, citizens, and businesses from climate change as identified in the climate hazards section.-total cost provided by the local government",Question-Column,0.02631578947368418
3.0-4,"please describe the main actions you are taking to reduce the risk to, and vulnerability of, your city’s infrastructure, services, citizens, and businesses from climate change as identified in the climate hazards section.-status of action",Question-Column,3.0-4,"please describe the main actions you are taking to reduce the risk to, and vulnerability of, your city’s infrastructure, services, citizens, and businesses from climate change as identified in the climate hazards section.-status of action",Question-Column,0
3.2a-13,"please provide more information on your plan that addresses climate change adaptation and/or resilience and attach the document. please provide details on the boundary of your plan, and where this differs from your city’s boundary, please provide an explanation.-description of the stakeholder engagement processes",Question-Column,3.1a-11,"please provide more information on your plan that addresses climate change adaptation and attach the document. please provide details on the boundary of your plan, and where this differs from your city’s boundary, please provide an explanation.-description of the stakeholder engagement processes",Question-Column,0.01980198019801982
4.1-1-1,please state the dates of the accounting year or 12-month period for which you are reporting your latest city-wide ghg emissions inventory.-from-accounting year dates,Question-Column-Row,4.1-1-1,please state the dates of the accounting year or 12-month period for which you are reporting your latest city-wide ghg emissions inventory.-from-accounting year dates,Question-Column-Row,0
4.12a-1-1,please provide the following information about the city-wide emissions verification.-name of verifier and attach verification certificate-please complete,Question-Column-Row,4.11a-1-1,please provide the following information about the city-wide emissions verification.-name of verifier and attach verification certificate-verification details,Question-Column-Row,0.125
4.13-6,"please provide details on any historical, base year or recalculated city-wide emissions inventories your city has, in order to allow assessment of targets in the table below.-methodology",Question-Column,4.12-6,"please provide details on any historical and base year city-wide emissions inventories your city has, in order to allow assessment of targets in the table below.-methodology",Question-Column,0.08045977011494254
4.13-7,"please provide details on any historical, base year or recalculated city-wide emissions inventories your city has, in order to allow assessment of targets in the table below.-file name and attach your inventory",Question-Column,4.12-7,"please provide details on any historical and base year city-wide emissions inventories your city has, in order to allow assessment of targets in the table below.-file name and attach your inventory",Question-Column,0.07777777777777772
4.5-3,please attach your city-wide inventory in excel or other spreadsheet format and provide additional details on the inventory calculation methods in the table below.-web link,Question-Column,4.5-1,please attach your city-wide inventory in excel or other spreadsheet format and provide additional details on the inventory calculation methods in the table below.-emissions inventory format,Question-Column,0.1123595505617978
4.6a-1-11,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-direct emissions (metric tonnes co2e)-transportation > aviation",Question-Column-Row,4.6a-1-11,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-direct emissions / scope 1 (metric tonnes co2e)-transportation > aviation",Question-Column-Row,0.03378378378378377
4.6a-1-13,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-direct emissions (metric tonnes co2e)-total transport",Question-Column-Row,4.6a-1-13,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-direct emissions / scope 1 (metric tonnes co2e)-total transport",Question-Column-Row,0.03401360544217691
4.6a-1-13,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-direct emissions (metric tonnes co2e)-total transport",Question-Column-Row,4.6a-1-9,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-direct emissions / scope 1 (metric tonnes co2e)-transportation > rail",Question-Column-Row,0.03401360544217691
4.6a-1-15,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-direct emissions (metric tonnes co2e)-waste > biological treatment",Question-Column-Row,4.6a-1-15,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-direct emissions / scope 1 (metric tonnes co2e)-waste > biological treatment",Question-Column-Row,0.0331125827814569
4.6a-1-25,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-direct emissions (metric tonnes co2e)-total afolu",Question-Column-Row,4.6a-1-25,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-direct emissions / scope 1 (metric tonnes co2e)-total afolu",Question-Column-Row,0.03378378378378377
4.6a-2-15,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-waste > biological treatment",Question-Column-Row,4.6a-4-15,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-waste > biological treatment",Question-Column-Row,0
4.6a-2-15,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-waste > biological treatment",Question-Column-Row,4.6a-2-15,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-waste > biological treatment",Question-Column-Row,0
4.6a-2-30,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-total generation of grid-supplied energy",Question-Column-Row,4.6a-2-30,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-total generation of grid-supplied energy",Question-Column-Row,0
4.6a-2-30,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-total generation of grid-supplied energy",Question-Column-Row,4.6a-4-30,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-total generation of grid-supplied energy",Question-Column-Row,0
4.6a-2-4,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-stationary energy > industrial buildings & facilities",Question-Column-Row,4.6a-4-4,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-stationary energy > industrial buildings & facilities",Question-Column-Row,0
4.6a-2-4,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-stationary energy > industrial buildings & facilities",Question-Column-Row,4.6a-2-4,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-stationary energy > industrial buildings & facilities",Question-Column-Row,0
4.6a-2-8,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-transportation > on-road",Question-Column-Row,4.6a-2-8,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-transportation > on-road",Question-Column-Row,0
4.6a-2-8,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no direct emissions to report, please select a notation key to explain why-transportation > on-road",Question-Column-Row,4.6a-4-8,"the global covenant of mayors requires committed cities to report their inventories in the format of the new common reporting framework, to encourage standard reporting of emissions data. please provide a breakdown of your city-wide emissions by sector and sub-sector in the table below. where emissions data is not available, please use the relevant notation keys to explain the reason why.-if you have no indirect emissions to report, please select a notation key to explain why-transportation > on-road",Question-Column-Row,0
