q_id,q_text,q_type,Response Answer,q_text_cln
16.1-4-2,please provide the percentage breakdown of the wastewater your city collects and the percentage breakdown of the treatment type for each wastewater type:-primary (physical treatment)-greywater/sink water,Question-Column-Row,12,pleas provid the percentag breakdown of the wastewat your citi collect and the percentag breakdown of the treatment type for each wastewat typeprimari physic treatmentgreywatersink water
16.1-4-3,please provide the percentage breakdown of the wastewater your city collects and the percentage breakdown of the treatment type for each wastewater type:-primary (physical treatment)-industrial,Question-Column-Row,11,pleas provid the percentag breakdown of the wastewat your citi collect and the percentag breakdown of the treatment type for each wastewat typeprimari physic treatmentindustri
16.1-4-4,please provide the percentage breakdown of the wastewater your city collects and the percentage breakdown of the treatment type for each wastewater type:-primary (physical treatment)-runoff/stormwater,Question-Column-Row,10,pleas provid the percentag breakdown of the wastewat your citi collect and the percentag breakdown of the treatment type for each wastewat typeprimari physic treatmentrunoffstormwat
16.1-4-5,please provide the percentage breakdown of the wastewater your city collects and the percentage breakdown of the treatment type for each wastewater type:-primary (physical treatment)-other type of wastewater,Question-Column-Row,7,pleas provid the percentag breakdown of the wastewat your citi collect and the percentag breakdown of the treatment type for each wastewat typeprimari physic treatmentoth type of wastewat
16.1-4-6,please provide the percentage breakdown of the wastewater your city collects and the percentage breakdown of the treatment type for each wastewater type:-primary (physical treatment)-unknown,Question-Column-Row,6,pleas provid the percentag breakdown of the wastewat your citi collect and the percentag breakdown of the treatment type for each wastewat typeprimari physic treatmentunknown
16.1-5-1,please provide the percentage breakdown of the wastewater your city collects and the percentage breakdown of the treatment type for each wastewater type:-secondary (biological treatment/stabilization)-black water/sewage,Question-Column-Row,19,pleas provid the percentag breakdown of the wastewat your citi collect and the percentag breakdown of the treatment type for each wastewat typesecondari biolog treatmentstabilizationblack watersewag
7.4b-4-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,31,pleas provid breakdown of your ghg emiss by scope where valu are not avail pleas use the comment field to indic the reason whylevel of confidencecitywid emiss
7.4b-5-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-calculated total scope 1 emissions-city-wide emissions",Question-Column-Row,61,pleas provid breakdown of your ghg emiss by scope where valu are not avail pleas use the comment field to indic the reason whycalcul total scope 1 emissionscitywid emiss
7.4b-6-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-total scope 1 emissions - please ensure this matches the calculated total above-city-wide emissions",Question-Column-Row,40,pleas provid breakdown of your ghg emiss by scope where valu are not avail pleas use the comment field to indic the reason whytot scope 1 emiss pleas ensur this match the calcul total abovecitywid emiss
7.4b-7-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,34,pleas provid breakdown of your ghg emiss by scope where valu are not avail pleas use the comment field to indic the reason whylevel of confidencecitywid emiss
7.4b-8-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-total scope 2 emissions-city-wide emissions",Question-Column-Row,35,pleas provid breakdown of your ghg emiss by scope where valu are not avail pleas use the comment field to indic the reason whytot scope 2 emissionscitywid emiss
7.4b-9-1,"please provide a breakdown of your ghg emissions by scope. where values are not available, please use the comment field to indicate the reason why.-level of confidence-city-wide emissions",Question-Column-Row,31,pleas provid breakdown of your ghg emiss by scope where valu are not avail pleas use the comment field to indic the reason whylevel of confidencecitywid emiss
7.5-1,please attach your city-wide inventory in the table below.-emissions inventory format,Question-Column,187,pleas attach your citywid inventori in the tabl belowemiss inventori format
7.5-2,please attach your city-wide inventory in the table below.-inventory document title and attachment,Question-Column,163,pleas attach your citywid inventori in the tabl belowinventori document titl and attach
7.5-3,please attach your city-wide inventory in the table below.-level of confidence,Question-Column,176,pleas attach your citywid inventori in the tabl belowlevel of confid
7.5-4,please attach your city-wide inventory in the table below.-comment on level of confidence,Question-Column,125,pleas attach your citywid inventori in the tabl belowcom on level of confid
7.6a-1,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by ipcc sector in the table below.-ipcc sector",Question-Column,75,where it will facilit greater understand of your citywid emiss pleas provid breakdown of these emiss by ipcc sector in the tabl belowipcc sector
7.6a-2,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by ipcc sector in the table below.-sector",Question-Column,70,where it will facilit greater understand of your citywid emiss pleas provid breakdown of these emiss by ipcc sector in the tabl belowsector
7.6a-3,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by ipcc sector in the table below.-scope",Question-Column,72,where it will facilit greater understand of your citywid emiss pleas provid breakdown of these emiss by ipcc sector in the tabl belowscop
7.6a-4,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by ipcc sector in the table below.-emissions (metric tonnes co2e)",Question-Column,75,where it will facilit greater understand of your citywid emiss pleas provid breakdown of these emiss by ipcc sector in the tabl belowemiss metric tonn co2e
7.6b-1,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by unfccc sector.-unfccc sector",Question-Column,8,where it will facilit greater understand of your citywid emiss pleas provid breakdown of these emiss by unfccc sectorunfccc sector
7.6b-2,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by unfccc sector.-sector",Question-Column,8,where it will facilit greater understand of your citywid emiss pleas provid breakdown of these emiss by unfccc sectorsector
7.6b-3,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by unfccc sector.-scope",Question-Column,8,where it will facilit greater understand of your citywid emiss pleas provid breakdown of these emiss by unfccc sectorscop
7.6b-4,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by unfccc sector.-emissions (metric tonnes co2e)",Question-Column,8,where it will facilit greater understand of your citywid emiss pleas provid breakdown of these emiss by unfccc sectoremiss metric tonn co2e
7.6c-1,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by the us community protocol sources.-us community protocol sources",Question-Column,37,where it will facilit greater understand of your citywid emiss pleas provid breakdown of these emiss by the us communiti protocol sourcesus communiti protocol sourc
7.6c-2,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by the us community protocol sources.-sector",Question-Column,33,where it will facilit greater understand of your citywid emiss pleas provid breakdown of these emiss by the us communiti protocol sourcessector
7.6c-3,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by the us community protocol sources.-scope",Question-Column,37,where it will facilit greater understand of your citywid emiss pleas provid breakdown of these emiss by the us communiti protocol sourcesscop
7.6c-4,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by the us community protocol sources.-emissions (metric tonnes co2e)",Question-Column,37,where it will facilit greater understand of your citywid emiss pleas provid breakdown of these emiss by the us communiti protocol sourcesemiss metric tonn co2e
7.6d-1,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by end user, or any other classification system used in your city.-source",Question-Column,43,where it will facilit greater understand of your citywid emiss pleas provid breakdown of these emiss by end user or ani other classif system use in your citysourc
7.6d-2,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by end user, or any other classification system used in your city.-sector",Question-Column,57,where it will facilit greater understand of your citywid emiss pleas provid breakdown of these emiss by end user or ani other classif system use in your citysector
7.6d-3,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by end user, or any other classification system used in your city.-scope",Question-Column,51,where it will facilit greater understand of your citywid emiss pleas provid breakdown of these emiss by end user or ani other classif system use in your cityscop
7.6d-4,"where it will facilitate a greater understanding of your city-wide emissions, please provide a breakdown of these emissions by end user, or any other classification system used in your city.-emissions (metric tonnes co2e)",Question-Column,56,where it will facilit greater understand of your citywid emiss pleas provid breakdown of these emiss by end user or ani other classif system use in your cityemiss metric tonn co2e
7.7-1,please give the total amount of fuel (referring to scope 1 emissions) consumed in your city during the reporting year.-fuel,Question-Column,170,pleas give the total amount of fuel refer to scope 1 emiss consum in your citi dure the report yearfuel
7.7-2,please give the total amount of fuel (referring to scope 1 emissions) consumed in your city during the reporting year.-amount,Question-Column,165,pleas give the total amount of fuel refer to scope 1 emiss consum in your citi dure the report yearamount
7.7-3,please give the total amount of fuel (referring to scope 1 emissions) consumed in your city during the reporting year.-units,Question-Column,163,pleas give the total amount of fuel refer to scope 1 emiss consum in your citi dure the report yearunit
7.7-4,please give the total amount of fuel (referring to scope 1 emissions) consumed in your city during the reporting year.-end user / economic sector / ipcc sector / other,Question-Column,64,pleas give the total amount of fuel refer to scope 1 emiss consum in your citi dure the report yearend user econom sector ipcc sector other
7.7-5,please give the total amount of fuel (referring to scope 1 emissions) consumed in your city during the reporting year.-sector,Question-Column,139,pleas give the total amount of fuel refer to scope 1 emiss consum in your citi dure the report yearsector
7.8-1,"how much electricity, heat, steam, and cooling (referring to scope 2) has been consumed by your city during the reporting year?-type",Question-Column,85,how much electr heat steam and cool refer to scope 2 been consum by your citi dure the report yeartyp
7.8-2,"how much electricity, heat, steam, and cooling (referring to scope 2) has been consumed by your city during the reporting year?-amount",Question-Column,80,how much electr heat steam and cool refer to scope 2 been consum by your citi dure the report yearamount
7.8-3,"how much electricity, heat, steam, and cooling (referring to scope 2) has been consumed by your city during the reporting year?-units",Question-Column,85,how much electr heat steam and cool refer to scope 2 been consum by your citi dure the report yearunit
7.8-4,"how much electricity, heat, steam, and cooling (referring to scope 2) has been consumed by your city during the reporting year?-end user / economic sector / ipcc sector / other",Question-Column,31,how much electr heat steam and cool refer to scope 2 been consum by your citi dure the report yearend user econom sector ipcc sector other
7.8-5,"how much electricity, heat, steam, and cooling (referring to scope 2) has been consumed by your city during the reporting year?-sector",Question-Column,73,how much electr heat steam and cool refer to scope 2 been consum by your citi dure the report yearsector
7.9-0,does your city have a breakdown by source of city-wide scope 3 emissions?-none,Question-Column,45,doe your citi have breakdown by sourc of citywid scope 3 emissionsnon
7.9a-1,please provide a breakdown of your city’s scope 3 emissions.-source of scope 3 emissions,Question-Column,15,pleas provid breakdown of your citi ’ s scope 3 emissionssourc of scope 3 emiss
7.9a-2,please provide a breakdown of your city’s scope 3 emissions.-emissions (metric tonnes co2e),Question-Column,15,pleas provid breakdown of your citi ’ s scope 3 emissionsemiss metric tonn co2e
7.9a-3,please provide a breakdown of your city’s scope 3 emissions.-comment,Question-Column,8,pleas provid breakdown of your citi ’ s scope 3 emissionscom
7.9b-1,"please explain why not and detail your plans to do so in the future, if any.-reasoning",Question-Column,1,pleas explain whi not and detail your plan to do so in the futur if anyreason
7.9b-2,"please explain why not and detail your plans to do so in the future, if any.-explanation",Question-Column,1,pleas explain whi not and detail your plan to do so in the futur if anyexplan
8.0-0,do you have a ghg emissions reduction target in place for your local government operations?-none,Question-Column,440,do you have ghg emiss reduct target in place for your local govern operationsnon
8.0a-1,please provide details of your local government operations emissions reduction target.-sector,Question-Column,296,pleas provid detail of your local govern oper emiss reduct targetsector
8.0a-2,please provide details of your local government operations emissions reduction target.-target start year,Question-Column,209,pleas provid detail of your local govern oper emiss reduct targettarget start year
8.0a-3,please provide details of your local government operations emissions reduction target.-baseline year,Question-Column,294,pleas provid detail of your local govern oper emiss reduct targetbaselin year
8.0a-4,please provide details of your local government operations emissions reduction target.-baseline emissions (metric tonnes co2e),Question-Column,250,pleas provid detail of your local govern oper emiss reduct targetbaselin emiss metric tonn co2e
8.0a-5,please provide details of your local government operations emissions reduction target.-percentage reduction target,Question-Column,279,pleas provid detail of your local govern oper emiss reduct targetpercentag reduct target
8.0a-6,please provide details of your local government operations emissions reduction target.-target year,Question-Column,296,pleas provid detail of your local govern oper emiss reduct targettarget year
8.0a-7,please provide details of your local government operations emissions reduction target.-percentage of target achieved,Question-Column,154,pleas provid detail of your local govern oper emiss reduct targetpercentag of target achiev
8.0a-8,please provide details of your local government operations emissions reduction target.-comment,Question-Column,213,pleas provid detail of your local govern oper emiss reduct targetcom
8.0b-0,please explain why you do not have a local government operations emissions reduction target.-none,Question-Column,173,pleas explain whi you do not have local govern oper emiss reduct targetnon
8.1-1,what actions are you undertaking to reduce your emissions in your local government operations?-emissions reduction project activity,Question-Column,1127,what action are you undertak to reduc your emiss in your local govern operationsemiss reduct project activ
8.1-2,what actions are you undertaking to reduce your emissions in your local government operations?-status of project,Question-Column,1016,what action are you undertak to reduc your emiss in your local govern operationsstatus of project
8.1-3,what actions are you undertaking to reduce your emissions in your local government operations?-estimated emissions reduction (metric tonnes co2e),Question-Column,433,what action are you undertak to reduc your emiss in your local govern operationsestim emiss reduct metric tonn co2e
8.1-4,what actions are you undertaking to reduce your emissions in your local government operations?-estimated emissions reduction timescale,Question-Column,567,what action are you undertak to reduc your emiss in your local govern operationsestim emiss reduct timescal
8.1-5,what actions are you undertaking to reduce your emissions in your local government operations?-project description,Question-Column,1004,what action are you undertak to reduc your emiss in your local govern operationsproject descript
8.1-6,what actions are you undertaking to reduce your emissions in your local government operations?-web link to project website,Question-Column,410,what action are you undertak to reduc your emiss in your local govern operationsweb link to project websit
8.2-0,does your city have a climate change action plan for reducing city-wide ghg emissions?-none,Question-Column,447,doe your citi have climat chang action plan for reduc citywid ghg emissionsnon
8.2a-1,please attach your city’s climate change action plan below.-publication title and attach document,Question-Column,291,pleas attach your citi ’ s climat chang action plan belowpubl titl and attach document
8.2a-2,please attach your city’s climate change action plan below.-year of publication,Question-Column,287,pleas attach your citi ’ s climat chang action plan belowyear of public
8.2a-3,please attach your city’s climate change action plan below.-web link,Question-Column,244,pleas attach your citi ’ s climat chang action plan belowweb link
8.2a-4,please attach your city’s climate change action plan below.-stage of implementation,Question-Column,244,pleas attach your citi ’ s climat chang action plan belowstag of implement
8.2b-1-1,"please describe how your city’s climate change action plan addresses the following key areas, and provide details on the location of this evidence within your plan.-proof statement from within your action plan (in english)-vision describing the city’s overall ambition and clear objectives",Question-Column-Row,134,pleas describ how your citi ’ s climat chang action plan address the follow key area and provid detail on the locat of this evid within your planproof statement from within your action plan in englishvis describ the citi ’ s overal ambit and clear object
8.2b-1-2,"please describe how your city’s climate change action plan addresses the following key areas, and provide details on the location of this evidence within your plan.-proof statement from within your action plan (in english)-context of the action plan",Question-Column-Row,123,pleas describ how your citi ’ s climat chang action plan address the follow key area and provid detail on the locat of this evid within your planproof statement from within your action plan in englishcontext of the action plan
8.2b-1-3,"please describe how your city’s climate change action plan addresses the following key areas, and provide details on the location of this evidence within your plan.-proof statement from within your action plan (in english)-business as usual ghg emissions forecast",Question-Column-Row,113,pleas describ how your citi ’ s climat chang action plan address the follow key area and provid detail on the locat of this evid within your planproof statement from within your action plan in englishbusi as usual ghg emiss forecast
8.2b-1-4,"please describe how your city’s climate change action plan addresses the following key areas, and provide details on the location of this evidence within your plan.-proof statement from within your action plan (in english)-monitoring of the action plan",Question-Column-Row,118,pleas describ how your citi ’ s climat chang action plan address the follow key area and provid detail on the locat of this evid within your planproof statement from within your action plan in englishmonitor of the action plan
8.2b-2-1,"please describe how your city’s climate change action plan addresses the following key areas, and provide details on the location of this evidence within your plan.-page number(s)-vision describing the city’s overall ambition and clear objectives",Question-Column-Row,125,pleas describ how your citi ’ s climat chang action plan address the follow key area and provid detail on the locat of this evid within your planpag numbersvis describ the citi ’ s overal ambit and clear object
8.2b-2-2,"please describe how your city’s climate change action plan addresses the following key areas, and provide details on the location of this evidence within your plan.-page number(s)-context of the action plan",Question-Column-Row,118,pleas describ how your citi ’ s climat chang action plan address the follow key area and provid detail on the locat of this evid within your planpag numberscontext of the action plan
8.2b-2-3,"please describe how your city’s climate change action plan addresses the following key areas, and provide details on the location of this evidence within your plan.-page number(s)-business as usual ghg emissions forecast",Question-Column-Row,106,pleas describ how your citi ’ s climat chang action plan address the follow key area and provid detail on the locat of this evid within your planpag numbersbusi as usual ghg emiss forecast
8.2b-2-4,"please describe how your city’s climate change action plan addresses the following key areas, and provide details on the location of this evidence within your plan.-page number(s)-monitoring of the action plan",Question-Column-Row,109,pleas describ how your citi ’ s climat chang action plan address the follow key area and provid detail on the locat of this evid within your planpag numbersmonitor of the action plan
8.2b-3-1,"please describe how your city’s climate change action plan addresses the following key areas, and provide details on the location of this evidence within your plan.-publication title-vision describing the city’s overall ambition and clear objectives",Question-Column-Row,125,pleas describ how your citi ’ s climat chang action plan address the follow key area and provid detail on the locat of this evid within your planpubl titlevis describ the citi ’ s overal ambit and clear object
8.2b-3-2,"please describe how your city’s climate change action plan addresses the following key areas, and provide details on the location of this evidence within your plan.-publication title-context of the action plan",Question-Column-Row,118,pleas describ how your citi ’ s climat chang action plan address the follow key area and provid detail on the locat of this evid within your planpubl titlecontext of the action plan
10.9-1-4,"please provide the unadjusted site energy use intensity (eui) for the buildings in your city, which shows the total site (sometimes called final or delivered) energy (kwh) used per meter square (m2) floor area for all fuel types, excluding energy transmission and distribution losses from the energy source to the building.-unadjusted site energy use intensity (eui) in kwh/m2-commercial",Question-Column-Row,13,pleas provid the unadjust site energi use intens eui for the build in your citi which show the total site sometim call final or deliv energi kwh use per meter squar m2 floor area for all fuel type exclud energi transmiss and distribut loss from the energi sourc to the buildingunadjust site energi use intens eui in kwhm2commerci
11.0-1-1,what is the mode share of each transport mode in your city?-private motorized transport-please complete,Question-Column-Row,229,what is the mode share of each transport mode in your citypriv motor transportpleas complet
11.0-2-1,what is the mode share of each transport mode in your city?-rail/metro/tram-please complete,Question-Column-Row,185,what is the mode share of each transport mode in your cityrailmetrotrampleas complet
11.0-3-1,what is the mode share of each transport mode in your city?-buses (including brt)-please complete,Question-Column-Row,213,what is the mode share of each transport mode in your citybus includ brtpleas complet
11.0-4-1,what is the mode share of each transport mode in your city?-ferries/ river boats-please complete,Question-Column-Row,158,what is the mode share of each transport mode in your cityferri river boatspleas complet
11.0-5-1,what is the mode share of each transport mode in your city?-walking-please complete,Question-Column-Row,216,what is the mode share of each transport mode in your citywalkingpleas complet
11.0-6-1,what is the mode share of each transport mode in your city?-cycling-please complete,Question-Column-Row,214,what is the mode share of each transport mode in your citycyclingpleas complet
11.0-7-1,what is the mode share of each transport mode in your city?-taxis or for hire vehicles-please complete,Question-Column-Row,163,what is the mode share of each transport mode in your citytaxi or for hire vehiclespleas complet
11.0-8-1,what is the mode share of each transport mode in your city?-other-please complete,Question-Column-Row,158,what is the mode share of each transport mode in your cityotherpleas complet
11.1-0,what is the total distance travelled by all transport modes annually in your city (kms)?-none,Question-Column,29,what is the total distanc travel by all transport mode annual in your citi kmsnone
11.2-1-1,what is the average annual distance travelled by each transport mode in your city (kms)?-average annual distance travelled (kms)-private motorized transport,Question-Column-Row,31,what is the averag annual distanc travel by each transport mode in your citi kmsaverag annual distanc travel kmsprivat motor transport
11.2-1-2,what is the average annual distance travelled by each transport mode in your city (kms)?-average annual distance travelled (kms)-rail/metro/tram,Question-Column-Row,31,what is the averag annual distanc travel by each transport mode in your citi kmsaverag annual distanc travel kmsrailmetrotram
11.2-1-3,what is the average annual distance travelled by each transport mode in your city (kms)?-average annual distance travelled (kms)-buses (including brt),Question-Column-Row,30,what is the averag annual distanc travel by each transport mode in your citi kmsaverag annual distanc travel kmsbuse includ brt
11.2-1-4,what is the average annual distance travelled by each transport mode in your city (kms)?-average annual distance travelled (kms)-ferries/ river boats,Question-Column-Row,19,what is the averag annual distanc travel by each transport mode in your citi kmsaverag annual distanc travel kmsferri river boat
11.2-1-5,what is the average annual distance travelled by each transport mode in your city (kms)?-average annual distance travelled (kms)-walking,Question-Column-Row,22,what is the averag annual distanc travel by each transport mode in your citi kmsaverag annual distanc travel kmswalk
11.2-1-6,what is the average annual distance travelled by each transport mode in your city (kms)?-average annual distance travelled (kms)-cycling,Question-Column-Row,21,what is the averag annual distanc travel by each transport mode in your citi kmsaverag annual distanc travel kmscycl
11.2-1-7,what is the average annual distance travelled by each transport mode in your city (kms)?-average annual distance travelled (kms)-taxis or for hire vehicles,Question-Column-Row,19,what is the averag annual distanc travel by each transport mode in your citi kmsaverag annual distanc travel kmstaxi or for hire vehicl
11.2-1-8,what is the average annual distance travelled by each transport mode in your city (kms)?-average annual distance travelled (kms)-other,Question-Column-Row,14,what is the averag annual distanc travel by each transport mode in your citi kmsaverag annual distanc travel kmsother
11.3-0,what are the vehicle kilometres of road goods vehicles travelled in your city?-none,Question-Column,27,what are the vehicl kilometr of road good vehicl travel in your citynon
11.4-1-1,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of private cars-total fleet size,Question-Column-Row,138,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of privat carstot fleet size
11.4-1-2,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of private cars-electric,Question-Column-Row,105,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of privat carselectr
11.4-1-3,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of private cars-hybrid,Question-Column-Row,95,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of privat carshybrid
11.4-1-4,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of private cars-plug in hybrid,Question-Column-Row,82,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of privat carsplug in hybrid
11.4-1-5,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of private cars-hydrogen,Question-Column-Row,79,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of privat carshydrogen
11.4-2-1,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of buses-total fleet size,Question-Column-Row,139,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of busestot fleet size
11.4-2-2,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of buses-electric,Question-Column-Row,107,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of buseselectr
11.4-2-3,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of buses-hybrid,Question-Column-Row,97,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of buseshybrid
11.4-2-4,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of buses-plug in hybrid,Question-Column-Row,84,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of busesplug in hybrid
11.4-2-5,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of buses-hydrogen,Question-Column-Row,89,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of buseshydrogen
11.4-3-1,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of municipal fleet (excluding buses)-total fleet size,Question-Column-Row,137,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of municip fleet exclud busestot fleet size
11.4-3-2,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of municipal fleet (excluding buses)-electric,Question-Column-Row,127,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of municip fleet exclud buseselectr
11.4-3-3,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of municipal fleet (excluding buses)-hybrid,Question-Column-Row,115,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of municip fleet exclud buseshybrid
11.4-3-4,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of municipal fleet (excluding buses)-plug in hybrid,Question-Column-Row,98,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of municip fleet exclud busesplug in hybrid
11.4-3-5,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of municipal fleet (excluding buses)-hydrogen,Question-Column-Row,91,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of municip fleet exclud buseshydrogen
11.4-4-1,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of freight vehicles-total fleet size,Question-Column-Row,96,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of freight vehiclestot fleet size
11.4-4-2,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of freight vehicles-electric,Question-Column-Row,69,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of freight vehicleselectr
11.4-4-3,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of freight vehicles-hybrid,Question-Column-Row,65,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of freight vehicleshybrid
11.4-4-4,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of freight vehicles-plug in hybrid,Question-Column-Row,61,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of freight vehiclesplug in hybrid
11.4-4-5,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of freight vehicles-hydrogen,Question-Column-Row,66,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of freight vehicleshydrogen
11.4-5-1,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of taxis-total fleet size,Question-Column-Row,109,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of taxistot fleet size
11.4-5-2,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of taxis-electric,Question-Column-Row,72,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of taxiselectr
11.4-5-3,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of taxis-hybrid,Question-Column-Row,73,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of taxishybrid
11.4-5-4,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of taxis-plug in hybrid,Question-Column-Row,64,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of taxisplug in hybrid
11.4-5-5,please provide the total fleet size and number of vehicle types for the following modes of transport:-number of taxis-hydrogen,Question-Column-Row,71,pleas provid the total fleet size and number of vehicl type for the follow mode of transportnumb of taxishydrogen
11.4-6-1,"please provide the total fleet size and number of vehicle types for the following modes of transport:-transport network companies (e.g. uber, lyft) fleet size-total fleet size",Question-Column-Row,65,pleas provid the total fleet size and number of vehicl type for the follow mode of transporttransport network compani eg uber lyft fleet sizetot fleet size
11.4-6-2,"please provide the total fleet size and number of vehicle types for the following modes of transport:-transport network companies (e.g. uber, lyft) fleet size-electric",Question-Column-Row,59,pleas provid the total fleet size and number of vehicl type for the follow mode of transporttransport network compani eg uber lyft fleet sizeelectr
11.4-6-3,"please provide the total fleet size and number of vehicle types for the following modes of transport:-transport network companies (e.g. uber, lyft) fleet size-hybrid",Question-Column-Row,59,pleas provid the total fleet size and number of vehicl type for the follow mode of transporttransport network compani eg uber lyft fleet sizehybrid
11.4-6-4,"please provide the total fleet size and number of vehicle types for the following modes of transport:-transport network companies (e.g. uber, lyft) fleet size-plug in hybrid",Question-Column-Row,60,pleas provid the total fleet size and number of vehicl type for the follow mode of transporttransport network compani eg uber lyft fleet sizeplug in hybrid
11.4-6-5,"please provide the total fleet size and number of vehicle types for the following modes of transport:-transport network companies (e.g. uber, lyft) fleet size-hydrogen",Question-Column-Row,66,pleas provid the total fleet size and number of vehicl type for the follow mode of transporttransport network compani eg uber lyft fleet sizehydrogen
11.4-7-1,"please provide the total fleet size and number of vehicle types for the following modes of transport:-customer-drive carshares (e.g. car2go, drivenow) fleet size-total fleet size",Question-Column-Row,71,pleas provid the total fleet size and number of vehicl type for the follow mode of transportcustomerdr carshar eg car2go drivenow fleet sizetot fleet size
11.4-7-2,"please provide the total fleet size and number of vehicle types for the following modes of transport:-customer-drive carshares (e.g. car2go, drivenow) fleet size-electric",Question-Column-Row,72,pleas provid the total fleet size and number of vehicl type for the follow mode of transportcustomerdr carshar eg car2go drivenow fleet sizeelectr
11.4-7-3,"please provide the total fleet size and number of vehicle types for the following modes of transport:-customer-drive carshares (e.g. car2go, drivenow) fleet size-hybrid",Question-Column-Row,67,pleas provid the total fleet size and number of vehicl type for the follow mode of transportcustomerdr carshar eg car2go drivenow fleet sizehybrid
